-1622.426876	0
-1619.376166	0
-1616.331208	0
-1613.291988	0
-1610.258489	0
-1607.230697	0
-1604.208596	0
-1601.192172	0
-1598.181408	0
-1595.176290	0
-1592.176802	0
-1589.182930	0
-1586.194659	0
-1583.211973	0
-1580.234858	0
-1577.263298	0
-1574.297279	0
-1571.336786	0
-1568.381804	0
-1565.432319	0
-1562.488315	0
-1559.549777	0
-1556.616692	0
-1553.689045	0
-1550.766820	0
-1547.850004	0
-1544.938581	0
-1542.032538	0
-1539.131860	0
-1536.236532	0
-1533.346540	0
-1530.461870	0
-1527.582508	0
-1524.708438	0
-1521.839647	0
-1518.976121	0
-1516.117846	0
-1513.264806	0
-1510.416989	0
-1507.574380	0
-1504.736965	0
-1501.904731	0
-1499.077662	0
-1496.255745	0
-1493.438967	0
-1490.627313	0
-1487.820770	0
-1485.019323	0
-1482.222959	0
-1479.431665	0
-1476.645426	0
-1473.864229	0
-1471.088060	0
-1468.316906	0
-1465.550753	0
-1462.789587	0
-1460.033395	0
-1457.282164	0
-1454.535880	0
-1451.794530	0
-1449.058100	0
-1446.326576	0
-1443.599947	0
-1440.878198	0
-1438.161316	0
-1435.449288	0
-1432.742100	0
-1430.039741	0
-1427.342195	0
-1424.649452	0
-1421.961496	0
-1419.278316	0
-1416.599898	0
-1413.926229	0
-1411.257297	0
-1408.593089	0
-1405.933591	0
-1403.278791	0
-1400.628676	0
-1397.983233	0
-1395.342450	0
-1392.706313	0
-1390.074811	0
-1387.447931	0
-1384.825659	0
-1382.207983	0
-1379.594892	0
-1376.986371	0
-1374.382409	0
-1371.782994	0
-1369.188112	0
-1366.597752	0
-1364.011901	0
-1361.430546	0
-1358.853676	0
-1356.281279	0
-1353.713341	0
-1351.149850	0
-1348.590795	0
-1346.036164	0
-1343.485943	0
-1340.940122	0
-1338.398688	0
-1335.861628	0
-1333.328932	0
-1330.800586	0
-1328.276579	0
-1325.756900	0
-1323.241535	0
-1320.730474	0
-1318.223704	0
-1315.721214	0
-1313.222992	0
-1310.729025	0
-1308.239303	0
-1305.753814	0
-1303.272546	0
-1300.795487	0
-1298.322625	0
-1295.853950	0
-1293.389449	0
